first_tx,cohort_day,active_users
2025-08-03 08:04:50.974356,33,2
2025-08-03 08:04:50.974356,34,1
2025-08-03 08:04:50.974356,43,2
2025-08-03 08:04:50.974356,46,1
2025-08-03 08:04:50.974356,52,1
2025-08-03 08:04:50.974356,56,2
2025-08-03 08:04:50.974356,57,1
2025-08-03 08:04:50.974356,61,1
2025-08-03 08:04:50.974356,63,1
2025-08-03 08:04:50.974356,68,1
2025-08-03 08:04:50.974356,70,1
2025-08-03 08:04:50.974356,77,1
2025-08-03 08:04:50.974356,81,1
2025-08-03 08:04:50.974356,87,1
2025-08-03 08:04:50.974356,90,1
2025-08-03 08:04:50.974356,92,1
2025-08-03 08:04:50.974356,100,1
2025-08-03 08:04:50.974356,103,1
2025-08-04 08:04:50.974356,0,7
2025-08-04 08:04:50.974356,12,1
2025-08-04 08:04:50.974356,13,1
2025-08-04 08:04:50.974356,25,1
2025-08-04 08:04:50.974356,27,1
2025-08-04 08:04:50.974356,37,1
2025-08-04 08:04:50.974356,41,1
2025-08-04 08:04:50.974356,47,1
2025-08-04 08:04:50.974356,52,1
2025-08-04 08:04:50.974356,53,1
2025-08-04 08:04:50.974356,67,1
2025-08-04 08:04:50.974356,78,1
2025-08-04 08:04:50.974356,85,1
2025-08-04 08:04:50.974356,89,1
2025-08-04 08:04:50.974356,91,1
2025-08-05 08:04:50.974356,0,11
2025-08-05 08:04:50.974356,6,1
2025-08-05 08:04:50.974356,11,1
2025-08-05 08:04:50.974356,19,1
2025-08-05 08:04:50.974356,40,2
2025-08-05 08:04:50.974356,41,1
2025-08-05 08:04:50.974356,45,1
2025-08-05 08:04:50.974356,46,1
2025-08-05 08:04:50.974356,47,1
2025-08-05 08:04:50.974356,49,1
2025-08-05 08:04:50.974356,55,1
2025-08-05 08:04:50.974356,66,2
2025-08-05 08:04:50.974356,73,1
2025-08-05 08:04:50.974356,74,1
2025-08-05 08:04:50.974356,75,1
2025-08-05 08:04:50.974356,76,2
2025-08-05 08:04:50.974356,82,1
2025-08-05 08:04:50.974356,85,1
2025-08-05 08:04:50.974356,87,1
2025-08-05 08:04:50.974356,93,2
2025-08-05 08:04:50.974356,96,1
2025-08-06 08:04:50.974356,0,9
2025-08-06 08:04:50.974356,2,1
2025-08-06 08:04:50.974356,7,1
2025-08-06 08:04:50.974356,11,2
2025-08-06 08:04:50.974356,12,1
2025-08-06 08:04:50.974356,17,2
2025-08-06 08:04:50.974356,22,1
2025-08-06 08:04:50.974356,26,1
2025-08-06 08:04:50.974356,28,2
2025-08-06 08:04:50.974356,29,1
2025-08-06 08:04:50.974356,37,1
2025-08-06 08:04:50.974356,38,2
2025-08-06 08:04:50.974356,42,1
2025-08-06 08:04:50.974356,45,1
2025-08-06 08:04:50.974356,59,1
2025-08-06 08:04:50.974356,61,1
2025-08-06 08:04:50.974356,64,1
2025-08-06 08:04:50.974356,65,1
2025-08-06 08:04:50.974356,80,1
2025-08-06 08:04:50.974356,84,1
2025-08-06 08:04:50.974356,85,1
2025-08-06 08:04:50.974356,92,1
2025-08-06 08:04:50.974356,97,1
2025-08-07 08:04:50.974356,0,18
2025-08-07 08:04:50.974356,3,1
2025-08-07 08:04:50.974356,7,1
2025-08-07 08:04:50.974356,9,1
2025-08-07 08:04:50.974356,10,2
2025-08-07 08:04:50.974356,16,2
2025-08-07 08:04:50.974356,22,1
2025-08-07 08:04:50.974356,23,1
2025-08-07 08:04:50.974356,25,1
2025-08-07 08:04:50.974356,28,1
2025-08-07 08:04:50.974356,37,1
2025-08-07 08:04:50.974356,43,2
2025-08-07 08:04:50.974356,59,1
2025-08-07 08:04:50.974356,66,1
2025-08-07 08:04:50.974356,73,2
2025-08-07 08:04:50.974356,74,1
2025-08-07 08:04:50.974356,76,1
2025-08-07 08:04:50.974356,79,1
2025-08-07 08:04:50.974356,88,1
2025-08-07 08:04:50.974356,89,1
2025-08-07 08:04:50.974356,101,2
2025-08-07 08:04:50.974356,103,1
2025-08-07 08:04:50.974356,107,1
2025-08-07 08:04:50.974356,112,1
2025-08-07 08:04:50.974356,115,1
2025-08-08 08:04:50.974356,0,9
2025-08-08 08:04:50.974356,2,1
2025-08-08 08:04:50.974356,7,1
2025-08-08 08:04:50.974356,9,1
2025-08-08 08:04:50.974356,15,1
2025-08-08 08:04:50.974356,21,1
2025-08-08 08:04:50.974356,22,1
2025-08-08 08:04:50.974356,24,1
2025-08-08 08:04:50.974356,31,1
2025-08-08 08:04:50.974356,35,1
2025-08-08 08:04:50.974356,55,2
2025-08-08 08:04:50.974356,60,1
2025-08-08 08:04:50.974356,64,1
2025-08-08 08:04:50.974356,68,1
2025-08-08 08:04:50.974356,70,1
2025-08-08 08:04:50.974356,72,1
2025-08-08 08:04:50.974356,87,1
2025-08-08 08:04:50.974356,92,1
2025-08-08 08:04:50.974356,96,1
2025-08-08 08:04:50.974356,106,1
2025-08-09 08:04:50.974356,0,10
2025-08-09 08:04:50.974356,11,1
2025-08-09 08:04:50.974356,19,1
2025-08-09 08:04:50.974356,20,1
2025-08-09 08:04:50.974356,22,2
2025-08-09 08:04:50.974356,24,1
2025-08-09 08:04:50.974356,30,2
2025-08-09 08:04:50.974356,38,1
2025-08-09 08:04:50.974356,39,1
2025-08-09 08:04:50.974356,45,1
2025-08-09 08:04:50.974356,46,1
2025-08-09 08:04:50.974356,48,1
2025-08-09 08:04:50.974356,63,1
2025-08-09 08:04:50.974356,68,1
2025-08-09 08:04:50.974356,69,1
2025-08-09 08:04:50.974356,79,1
2025-08-09 08:04:50.974356,82,1
2025-08-09 08:04:50.974356,89,1
2025-08-09 08:04:50.974356,92,1
2025-08-10 08:04:50.974356,0,11
2025-08-10 08:04:50.974356,4,1
2025-08-10 08:04:50.974356,6,1
2025-08-10 08:04:50.974356,7,1
2025-08-10 08:04:50.974356,18,1
2025-08-10 08:04:50.974356,20,1
2025-08-10 08:04:50.974356,21,1
2025-08-10 08:04:50.974356,26,1
2025-08-10 08:04:50.974356,29,1
2025-08-10 08:04:50.974356,33,1
2025-08-10 08:04:50.974356,37,3
2025-08-10 08:04:50.974356,40,1
2025-08-10 08:04:50.974356,41,2
2025-08-10 08:04:50.974356,42,2
2025-08-10 08:04:50.974356,47,1
2025-08-10 08:04:50.974356,53,1
2025-08-10 08:04:50.974356,55,1
2025-08-10 08:04:50.974356,58,1
2025-08-10 08:04:50.974356,65,1
2025-08-10 08:04:50.974356,72,1
2025-08-10 08:04:50.974356,73,1
2025-08-10 08:04:50.974356,78,1
2025-08-10 08:04:50.974356,95,1
2025-08-10 08:04:50.974356,99,1
2025-08-10 08:04:50.974356,106,1
2025-08-11 08:04:50.974356,0,17
2025-08-11 08:04:50.974356,1,1
2025-08-11 08:04:50.974356,8,1
2025-08-11 08:04:50.974356,9,2
2025-08-11 08:04:50.974356,11,1
2025-08-11 08:04:50.974356,15,2
2025-08-11 08:04:50.974356,16,1
2025-08-11 08:04:50.974356,19,1
2025-08-11 08:04:50.974356,21,1
2025-08-11 08:04:50.974356,24,1
2025-08-11 08:04:50.974356,25,1
2025-08-11 08:04:50.974356,26,1
2025-08-11 08:04:50.974356,29,1
2025-08-11 08:04:50.974356,32,1
2025-08-11 08:04:50.974356,36,1
2025-08-11 08:04:50.974356,39,1
2025-08-11 08:04:50.974356,40,1
2025-08-11 08:04:50.974356,42,1
2025-08-11 08:04:50.974356,52,1
2025-08-11 08:04:50.974356,56,1
2025-08-11 08:04:50.974356,61,1
2025-08-11 08:04:50.974356,66,1
2025-08-11 08:04:50.974356,69,2
2025-08-11 08:04:50.974356,70,1
2025-08-11 08:04:50.974356,73,1
2025-08-11 08:04:50.974356,75,1
2025-08-11 08:04:50.974356,82,1
2025-08-11 08:04:50.974356,84,1
2025-08-11 08:04:50.974356,91,1
2025-08-11 08:04:50.974356,93,1
2025-08-11 08:04:50.974356,94,1
2025-08-11 08:04:50.974356,95,1
2025-08-11 08:04:50.974356,97,1
2025-08-12 08:04:50.974356,0,6
2025-08-12 08:04:50.974356,7,1
2025-08-12 08:04:50.974356,11,1
2025-08-12 08:04:50.974356,13,1
2025-08-12 08:04:50.974356,15,1
2025-08-12 08:04:50.974356,40,1
2025-08-12 08:04:50.974356,48,1
2025-08-12 08:04:50.974356,60,1
2025-08-12 08:04:50.974356,64,1
2025-08-12 08:04:50.974356,89,1
2025-08-12 08:04:50.974356,96,1
2025-08-12 08:04:50.974356,98,1
2025-08-12 08:04:50.974356,107,1
2025-08-13 08:04:50.974356,0,8
2025-08-13 08:04:50.974356,3,1
2025-08-13 08:04:50.974356,6,1
2025-08-13 08:04:50.974356,11,1
2025-08-13 08:04:50.974356,12,1
2025-08-13 08:04:50.974356,19,1
2025-08-13 08:04:50.974356,20,1
2025-08-13 08:04:50.974356,45,2
2025-08-13 08:04:50.974356,47,1
2025-08-13 08:04:50.974356,58,1
2025-08-13 08:04:50.974356,62,1
2025-08-13 08:04:50.974356,66,1
2025-08-13 08:04:50.974356,68,1
2025-08-13 08:04:50.974356,70,1
2025-08-13 08:04:50.974356,71,1
2025-08-13 08:04:50.974356,75,1
2025-08-13 08:04:50.974356,76,1
2025-08-13 08:04:50.974356,86,1
2025-08-13 08:04:50.974356,97,1
2025-08-13 08:04:50.974356,100,2
2025-08-13 08:04:50.974356,103,1
2025-08-14 08:04:50.974356,0,9
2025-08-14 08:04:50.974356,12,1
2025-08-14 08:04:50.974356,16,1
2025-08-14 08:04:50.974356,17,1
2025-08-14 08:04:50.974356,21,1
2025-08-14 08:04:50.974356,23,1
2025-08-14 08:04:50.974356,30,1
2025-08-14 08:04:50.974356,40,1
2025-08-14 08:04:50.974356,44,1
2025-08-14 08:04:50.974356,55,1
2025-08-14 08:04:50.974356,57,1
2025-08-14 08:04:50.974356,65,1
2025-08-14 08:04:50.974356,75,1
2025-08-14 08:04:50.974356,83,1
2025-08-15 08:04:50.974356,0,11
2025-08-15 08:04:50.974356,1,1
2025-08-15 08:04:50.974356,5,1
2025-08-15 08:04:50.974356,9,1
2025-08-15 08:04:50.974356,11,1
2025-08-15 08:04:50.974356,12,1
2025-08-15 08:04:50.974356,28,1
2025-08-15 08:04:50.974356,31,1
2025-08-15 08:04:50.974356,42,1
2025-08-15 08:04:50.974356,50,1
2025-08-15 08:04:50.974356,52,1
2025-08-15 08:04:50.974356,57,2
2025-08-15 08:04:50.974356,65,1
2025-08-15 08:04:50.974356,68,1
2025-08-15 08:04:50.974356,70,1
2025-08-15 08:04:50.974356,79,1
2025-08-15 08:04:50.974356,83,2
2025-08-15 08:04:50.974356,90,1
2025-08-15 08:04:50.974356,92,1
2025-08-15 08:04:50.974356,98,1
2025-08-15 08:04:50.974356,102,1
2025-08-15 08:04:50.974356,105,1
2025-08-16 08:04:50.974356,0,10
2025-08-16 08:04:50.974356,9,1
2025-08-16 08:04:50.974356,13,2
2025-08-16 08:04:50.974356,17,2
2025-08-16 08:04:50.974356,18,2
2025-08-16 08:04:50.974356,31,1
2025-08-16 08:04:50.974356,37,1
2025-08-16 08:04:50.974356,40,1
2025-08-16 08:04:50.974356,43,1
2025-08-16 08:04:50.974356,45,1
2025-08-16 08:04:50.974356,49,1
2025-08-16 08:04:50.974356,51,2
2025-08-16 08:04:50.974356,58,1
2025-08-16 08:04:50.974356,68,1
2025-08-16 08:04:50.974356,80,1
2025-08-16 08:04:50.974356,83,1
2025-08-16 08:04:50.974356,84,1
2025-08-16 08:04:50.974356,88,1
2025-08-16 08:04:50.974356,98,1
2025-08-16 08:04:50.974356,108,1
2025-08-16 08:04:50.974356,115,1
2025-08-17 08:04:50.974356,0,7
2025-08-17 08:04:50.974356,2,1
2025-08-17 08:04:50.974356,4,2
2025-08-17 08:04:50.974356,17,1
2025-08-17 08:04:50.974356,26,1
2025-08-17 08:04:50.974356,27,1
2025-08-17 08:04:50.974356,37,1
2025-08-17 08:04:50.974356,54,1
2025-08-17 08:04:50.974356,57,1
2025-08-17 08:04:50.974356,60,1
2025-08-17 08:04:50.974356,71,1
2025-08-17 08:04:50.974356,73,1
2025-08-17 08:04:50.974356,81,1
2025-08-17 08:04:50.974356,102,1
2025-08-17 08:04:50.974356,116,1
2025-08-18 08:04:50.974356,0,8
2025-08-18 08:04:50.974356,1,1
2025-08-18 08:04:50.974356,10,1
2025-08-18 08:04:50.974356,25,1
2025-08-18 08:04:50.974356,26,2
2025-08-18 08:04:50.974356,39,2
2025-08-18 08:04:50.974356,45,1
2025-08-18 08:04:50.974356,53,1
2025-08-18 08:04:50.974356,54,1
2025-08-18 08:04:50.974356,55,1
2025-08-18 08:04:50.974356,67,1
2025-08-18 08:04:50.974356,68,1
2025-08-18 08:04:50.974356,85,1
2025-08-18 08:04:50.974356,103,1
2025-08-19 08:04:50.974356,0,13
2025-08-19 08:04:50.974356,1,1
2025-08-19 08:04:50.974356,2,1
2025-08-19 08:04:50.974356,4,1
2025-08-19 08:04:50.974356,5,1
2025-08-19 08:04:50.974356,6,1
2025-08-19 08:04:50.974356,8,1
2025-08-19 08:04:50.974356,13,1
2025-08-19 08:04:50.974356,17,1
2025-08-19 08:04:50.974356,19,1
2025-08-19 08:04:50.974356,21,1
2025-08-19 08:04:50.974356,24,2
2025-08-19 08:04:50.974356,26,1
2025-08-19 08:04:50.974356,32,1
2025-08-19 08:04:50.974356,43,1
2025-08-19 08:04:50.974356,47,1
2025-08-19 08:04:50.974356,49,1
2025-08-19 08:04:50.974356,50,1
2025-08-19 08:04:50.974356,51,1
2025-08-19 08:04:50.974356,57,2
2025-08-19 08:04:50.974356,59,1
2025-08-19 08:04:50.974356,62,1
2025-08-19 08:04:50.974356,64,1
2025-08-19 08:04:50.974356,82,1
2025-08-19 08:04:50.974356,84,1
2025-08-19 08:04:50.974356,88,1
2025-08-19 08:04:50.974356,92,1
2025-08-19 08:04:50.974356,104,1
2025-08-20 08:04:50.974356,0,13
2025-08-20 08:04:50.974356,5,1
2025-08-20 08:04:50.974356,11,1
2025-08-20 08:04:50.974356,12,1
2025-08-20 08:04:50.974356,16,1
2025-08-20 08:04:50.974356,25,1
2025-08-20 08:04:50.974356,32,1
2025-08-20 08:04:50.974356,35,1
2025-08-20 08:04:50.974356,37,1
2025-08-20 08:04:50.974356,60,1
2025-08-20 08:04:50.974356,66,1
2025-08-20 08:04:50.974356,68,1
2025-08-20 08:04:50.974356,74,1
2025-08-20 08:04:50.974356,85,1
2025-08-20 08:04:50.974356,97,1
2025-08-20 08:04:50.974356,98,1
2025-08-20 08:04:50.974356,113,1
2025-08-21 08:04:50.974356,0,20
2025-08-21 08:04:50.974356,7,1
2025-08-21 08:04:50.974356,8,1
2025-08-21 08:04:50.974356,10,1
2025-08-21 08:04:50.974356,12,2
2025-08-21 08:04:50.974356,17,2
2025-08-21 08:04:50.974356,20,2
2025-08-21 08:04:50.974356,22,1
2025-08-21 08:04:50.974356,24,1
2025-08-21 08:04:50.974356,25,1
2025-08-21 08:04:50.974356,26,1
2025-08-21 08:04:50.974356,29,2
2025-08-21 08:04:50.974356,31,1
2025-08-21 08:04:50.974356,32,1
2025-08-21 08:04:50.974356,35,1
2025-08-21 08:04:50.974356,37,1
2025-08-21 08:04:50.974356,38,1
2025-08-21 08:04:50.974356,40,1
2025-08-21 08:04:50.974356,41,1
2025-08-21 08:04:50.974356,43,2
2025-08-21 08:04:50.974356,48,1
2025-08-21 08:04:50.974356,50,1
2025-08-21 08:04:50.974356,51,2
2025-08-21 08:04:50.974356,53,1
2025-08-21 08:04:50.974356,54,1
2025-08-21 08:04:50.974356,55,1
2025-08-21 08:04:50.974356,56,1
2025-08-21 08:04:50.974356,59,2
2025-08-21 08:04:50.974356,62,1
2025-08-21 08:04:50.974356,66,1
2025-08-21 08:04:50.974356,68,2
2025-08-21 08:04:50.974356,74,1
2025-08-21 08:04:50.974356,78,2
2025-08-21 08:04:50.974356,81,2
2025-08-21 08:04:50.974356,84,1
2025-08-21 08:04:50.974356,88,1
2025-08-21 08:04:50.974356,89,2
2025-08-21 08:04:50.974356,90,1
2025-08-21 08:04:50.974356,104,1
2025-08-21 08:04:50.974356,108,1
2025-08-22 08:04:50.974356,0,12
2025-08-22 08:04:50.974356,1,1
2025-08-22 08:04:50.974356,3,2
2025-08-22 08:04:50.974356,19,1
2025-08-22 08:04:50.974356,23,1
2025-08-22 08:04:50.974356,24,1
2025-08-22 08:04:50.974356,25,2
2025-08-22 08:04:50.974356,27,1
2025-08-22 08:04:50.974356,31,2
2025-08-22 08:04:50.974356,42,1
2025-08-22 08:04:50.974356,52,1
2025-08-22 08:04:50.974356,60,2
2025-08-22 08:04:50.974356,61,1
2025-08-22 08:04:50.974356,67,1
2025-08-22 08:04:50.974356,70,1
2025-08-22 08:04:50.974356,72,2
2025-08-22 08:04:50.974356,92,1
2025-08-22 08:04:50.974356,102,1
2025-08-23 08:04:50.974356,0,14
2025-08-23 08:04:50.974356,3,1
2025-08-23 08:04:50.974356,14,1
2025-08-23 08:04:50.974356,18,1
2025-08-23 08:04:50.974356,23,1
2025-08-23 08:04:50.974356,25,1
2025-08-23 08:04:50.974356,26,1
2025-08-23 08:04:50.974356,32,1
2025-08-23 08:04:50.974356,39,1
2025-08-23 08:04:50.974356,40,2
2025-08-23 08:04:50.974356,44,1
2025-08-23 08:04:50.974356,48,1
2025-08-23 08:04:50.974356,53,1
2025-08-23 08:04:50.974356,72,2
2025-08-23 08:04:50.974356,74,1
2025-08-23 08:04:50.974356,87,1
2025-08-23 08:04:50.974356,88,1
2025-08-23 08:04:50.974356,92,1
2025-08-23 08:04:50.974356,96,1
2025-08-23 08:04:50.974356,100,1
2025-08-23 08:04:50.974356,101,1
2025-08-23 08:04:50.974356,103,1
2025-08-23 08:04:50.974356,104,1
2025-08-23 08:04:50.974356,106,1
2025-08-23 08:04:50.974356,107,1
2025-08-23 08:04:50.974356,109,1
2025-08-23 08:04:50.974356,114,1
2025-08-24 08:04:50.974356,0,12
2025-08-24 08:04:50.974356,11,1
2025-08-24 08:04:50.974356,13,1
2025-08-24 08:04:50.974356,15,1
2025-08-24 08:04:50.974356,26,1
2025-08-24 08:04:50.974356,30,1
2025-08-24 08:04:50.974356,35,1
2025-08-24 08:04:50.974356,39,1
2025-08-24 08:04:50.974356,46,1
2025-08-24 08:04:50.974356,50,1
2025-08-24 08:04:50.974356,60,2
2025-08-24 08:04:50.974356,61,1
2025-08-24 08:04:50.974356,64,1
2025-08-24 08:04:50.974356,67,1
2025-08-24 08:04:50.974356,68,1
2025-08-24 08:04:50.974356,77,1
2025-08-24 08:04:50.974356,82,1
2025-08-24 08:04:50.974356,90,1
2025-08-24 08:04:50.974356,94,1
2025-08-24 08:04:50.974356,102,1
2025-08-24 08:04:50.974356,108,1
2025-08-24 08:04:50.974356,118,1
2025-08-25 08:04:50.974356,0,15
2025-08-25 08:04:50.974356,5,1
2025-08-25 08:04:50.974356,8,1
2025-08-25 08:04:50.974356,18,1
2025-08-25 08:04:50.974356,20,1
2025-08-25 08:04:50.974356,21,1
2025-08-25 08:04:50.974356,26,1
2025-08-25 08:04:50.974356,28,1
2025-08-25 08:04:50.974356,36,1
2025-08-25 08:04:50.974356,40,1
2025-08-25 08:04:50.974356,42,1
2025-08-25 08:04:50.974356,46,1
2025-08-25 08:04:50.974356,47,1
2025-08-25 08:04:50.974356,49,1
2025-08-25 08:04:50.974356,50,1
2025-08-25 08:04:50.974356,53,1
2025-08-25 08:04:50.974356,56,1
2025-08-25 08:04:50.974356,62,1
2025-08-25 08:04:50.974356,68,1
2025-08-25 08:04:50.974356,69,1
2025-08-25 08:04:50.974356,72,1
2025-08-25 08:04:50.974356,73,1
2025-08-25 08:04:50.974356,86,1
2025-08-25 08:04:50.974356,91,1
2025-08-25 08:04:50.974356,99,1
2025-08-25 08:04:50.974356,104,1
2025-08-25 08:04:50.974356,112,1
2025-08-25 08:04:50.974356,114,1
2025-08-26 08:04:50.974356,0,15
2025-08-26 08:04:50.974356,7,1
2025-08-26 08:04:50.974356,10,2
2025-08-26 08:04:50.974356,11,1
2025-08-26 08:04:50.974356,13,1
2025-08-26 08:04:50.974356,21,1
2025-08-26 08:04:50.974356,22,1
2025-08-26 08:04:50.974356,26,1
2025-08-26 08:04:50.974356,27,1
2025-08-26 08:04:50.974356,28,1
2025-08-26 08:04:50.974356,32,1
2025-08-26 08:04:50.974356,34,1
2025-08-26 08:04:50.974356,38,1
2025-08-26 08:04:50.974356,39,1
2025-08-26 08:04:50.974356,44,1
2025-08-26 08:04:50.974356,46,1
2025-08-26 08:04:50.974356,55,1
2025-08-26 08:04:50.974356,56,1
2025-08-26 08:04:50.974356,65,1
2025-08-26 08:04:50.974356,66,1
2025-08-26 08:04:50.974356,68,1
2025-08-26 08:04:50.974356,78,1
2025-08-26 08:04:50.974356,83,1
2025-08-26 08:04:50.974356,94,1
2025-08-26 08:04:50.974356,98,1
2025-08-27 08:04:50.974356,0,9
2025-08-27 08:04:50.974356,15,1
2025-08-27 08:04:50.974356,20,1
2025-08-27 08:04:50.974356,21,1
2025-08-27 08:04:50.974356,33,1
2025-08-27 08:04:50.974356,40,1
2025-08-27 08:04:50.974356,45,1
2025-08-27 08:04:50.974356,66,1
2025-08-27 08:04:50.974356,71,1
2025-08-27 08:04:50.974356,75,1
2025-08-27 08:04:50.974356,76,1
2025-08-27 08:04:50.974356,79,1
2025-08-27 08:04:50.974356,85,1
2025-08-27 08:04:50.974356,92,1
2025-08-27 08:04:50.974356,97,1
2025-08-28 08:04:50.974356,0,11
2025-08-28 08:04:50.974356,1,1
2025-08-28 08:04:50.974356,4,1
2025-08-28 08:04:50.974356,6,1
2025-08-28 08:04:50.974356,7,1
2025-08-28 08:04:50.974356,13,1
2025-08-28 08:04:50.974356,20,1
2025-08-28 08:04:50.974356,24,1
2025-08-28 08:04:50.974356,26,1
2025-08-28 08:04:50.974356,28,1
2025-08-28 08:04:50.974356,36,1
2025-08-28 08:04:50.974356,41,1
2025-08-28 08:04:50.974356,42,1
2025-08-28 08:04:50.974356,50,1
2025-08-28 08:04:50.974356,56,1
2025-08-28 08:04:50.974356,58,1
2025-08-28 08:04:50.974356,61,1
2025-08-28 08:04:50.974356,71,1
2025-08-28 08:04:50.974356,83,1
2025-08-28 08:04:50.974356,87,1
2025-08-28 08:04:50.974356,95,1
2025-08-28 08:04:50.974356,97,1
2025-08-28 08:04:50.974356,99,1
2025-08-28 08:04:50.974356,101,2
2025-08-28 08:04:50.974356,111,1
2025-08-28 08:04:50.974356,112,1
2025-08-29 08:04:50.974356,0,17
2025-08-29 08:04:50.974356,1,1
2025-08-29 08:04:50.974356,7,1
2025-08-29 08:04:50.974356,8,1
2025-08-29 08:04:50.974356,15,1
2025-08-29 08:04:50.974356,18,1
2025-08-29 08:04:50.974356,19,1
2025-08-29 08:04:50.974356,21,1
2025-08-29 08:04:50.974356,23,1
2025-08-29 08:04:50.974356,30,1
2025-08-29 08:04:50.974356,34,1
2025-08-29 08:04:50.974356,41,2
2025-08-29 08:04:50.974356,43,2
2025-08-29 08:04:50.974356,45,1
2025-08-29 08:04:50.974356,46,1
2025-08-29 08:04:50.974356,50,1
2025-08-29 08:04:50.974356,61,1
2025-08-29 08:04:50.974356,62,1
2025-08-29 08:04:50.974356,65,1
2025-08-29 08:04:50.974356,68,1
2025-08-29 08:04:50.974356,69,1
2025-08-29 08:04:50.974356,77,1
2025-08-29 08:04:50.974356,80,1
2025-08-29 08:04:50.974356,93,1
2025-08-29 08:04:50.974356,98,1
2025-08-29 08:04:50.974356,101,2
2025-08-29 08:04:50.974356,104,1
2025-08-29 08:04:50.974356,107,1
2025-08-30 08:04:50.974356,0,10
2025-08-30 08:04:50.974356,1,1
2025-08-30 08:04:50.974356,8,1
2025-08-30 08:04:50.974356,22,1
2025-08-30 08:04:50.974356,33,1
2025-08-30 08:04:50.974356,43,1
2025-08-30 08:04:50.974356,46,1
2025-08-30 08:04:50.974356,52,1
2025-08-30 08:04:50.974356,60,1
2025-08-30 08:04:50.974356,62,1
2025-08-30 08:04:50.974356,69,1
2025-08-30 08:04:50.974356,83,1
2025-08-30 08:04:50.974356,108,1
2025-08-31 08:04:50.974356,0,14
2025-08-31 08:04:50.974356,2,2
2025-08-31 08:04:50.974356,5,2
2025-08-31 08:04:50.974356,6,1
2025-08-31 08:04:50.974356,9,1
2025-08-31 08:04:50.974356,14,1
2025-08-31 08:04:50.974356,15,1
2025-08-31 08:04:50.974356,16,1
2025-08-31 08:04:50.974356,18,1
2025-08-31 08:04:50.974356,21,1
2025-08-31 08:04:50.974356,23,2
2025-08-31 08:04:50.974356,29,1
2025-08-31 08:04:50.974356,32,1
2025-08-31 08:04:50.974356,33,1
2025-08-31 08:04:50.974356,34,1
2025-08-31 08:04:50.974356,35,1
2025-08-31 08:04:50.974356,40,1
2025-08-31 08:04:50.974356,43,1
2025-08-31 08:04:50.974356,47,1
2025-08-31 08:04:50.974356,48,1
2025-08-31 08:04:50.974356,52,1
2025-08-31 08:04:50.974356,64,1
2025-08-31 08:04:50.974356,65,1
2025-08-31 08:04:50.974356,68,1
2025-08-31 08:04:50.974356,72,1
2025-08-31 08:04:50.974356,78,2
2025-08-31 08:04:50.974356,81,1
2025-08-31 08:04:50.974356,84,1
2025-08-31 08:04:50.974356,85,1
2025-08-31 08:04:50.974356,92,1
2025-08-31 08:04:50.974356,100,1
2025-09-01 08:04:50.974356,0,10
2025-09-01 08:04:50.974356,2,1
2025-09-01 08:04:50.974356,7,1
2025-09-01 08:04:50.974356,13,1
2025-09-01 08:04:50.974356,19,1
2025-09-01 08:04:50.974356,22,1
2025-09-01 08:04:50.974356,23,1
2025-09-01 08:04:50.974356,27,2
2025-09-01 08:04:50.974356,28,1
2025-09-01 08:04:50.974356,29,1
2025-09-01 08:04:50.974356,30,1
2025-09-01 08:04:50.974356,32,1
2025-09-01 08:04:50.974356,35,2
2025-09-01 08:04:50.974356,38,1
2025-09-01 08:04:50.974356,45,1
2025-09-01 08:04:50.974356,50,1
2025-09-01 08:04:50.974356,51,2
2025-09-01 08:04:50.974356,55,1
2025-09-01 08:04:50.974356,61,1
2025-09-01 08:04:50.974356,65,1
2025-09-01 08:04:50.974356,72,1
2025-09-01 08:04:50.974356,83,1
2025-09-01 08:04:50.974356,94,1
2025-09-01 08:04:50.974356,99,1
2025-09-02 08:04:50.974356,0,7
2025-09-02 08:04:50.974356,2,1
2025-09-02 08:04:50.974356,7,1
2025-09-02 08:04:50.974356,14,2
2025-09-02 08:04:50.974356,29,1
2025-09-02 08:04:50.974356,36,1
2025-09-02 08:04:50.974356,39,1
2025-09-02 08:04:50.974356,41,1
2025-09-02 08:04:50.974356,45,1
2025-09-02 08:04:50.974356,50,1
2025-09-02 08:04:50.974356,52,1
2025-09-02 08:04:50.974356,54,1
2025-09-02 08:04:50.974356,57,1
2025-09-02 08:04:50.974356,58,1
2025-09-02 08:04:50.974356,59,1
2025-09-02 08:04:50.974356,84,1
2025-09-02 08:04:50.974356,86,1
2025-09-02 08:04:50.974356,99,1
2025-09-03 08:04:50.974356,0,12
2025-09-03 08:04:50.974356,9,1
2025-09-03 08:04:50.974356,10,1
2025-09-03 08:04:50.974356,11,1
2025-09-03 08:04:50.974356,12,1
2025-09-03 08:04:50.974356,13,1
2025-09-03 08:04:50.974356,23,1
2025-09-03 08:04:50.974356,25,1
2025-09-03 08:04:50.974356,30,1
2025-09-03 08:04:50.974356,49,1
2025-09-03 08:04:50.974356,51,1
2025-09-03 08:04:50.974356,52,1
2025-09-03 08:04:50.974356,53,1
2025-09-03 08:04:50.974356,63,1
2025-09-03 08:04:50.974356,71,1
2025-09-03 08:04:50.974356,90,1
2025-09-03 08:04:50.974356,93,1
2025-09-03 08:04:50.974356,104,1
2025-09-03 08:04:50.974356,108,1
2025-09-04 08:04:50.974356,0,5
