user_id,signup_date,age,region,signup_channel
101797,2025-03-23 08:04:50.974356,35.0,Istanbul,partner
101798,2025-03-20 08:04:50.974356,52.0,Other,organic
101799,2025-06-12 08:04:50.974356,61.0,Other,ads
101800,2025-05-04 08:04:50.974356,22.0,Ankara,organic
101801,2025-03-27 08:04:50.974356,46.0,Izmir,organic
101802,2025-03-31 08:04:50.974356,43.0,Istanbul,organic
101803,2025-05-17 08:04:50.974356,22.0,Istanbul,organic
101804,2025-03-15 08:04:50.974356,26.0,Izmir,organic
101805,2025-05-17 08:04:50.974356,30.0,Istanbul,ads
101806,2025-05-30 08:04:50.974356,24.0,Istanbul,organic
101807,2025-03-07 08:04:50.974356,27.0,Ankara,ads
101808,2025-04-28 08:04:50.974356,28.0,Istanbul,organic
101809,2025-04-07 08:04:50.974356,31.0,Other,organic
101810,2025-05-14 08:04:50.974356,53.0,Istanbul,ads
101811,2025-05-01 08:04:50.974356,43.0,Izmir,organic
101812,2025-03-09 08:04:50.974356,68.0,Ankara,ads
101813,2025-07-10 08:04:50.974356,35.0,Izmir,partner
101814,2025-05-16 08:04:50.974356,53.0,Istanbul,ads
101815,2025-06-28 08:04:50.974356,60.0,Ankara,organic
101816,2025-04-27 08:04:50.974356,49.0,Other,organic
101817,2025-04-16 08:04:50.974356,35.0,Ankara,ads
101818,2025-08-19 08:04:50.974356,53.0,Istanbul,ads
101819,2025-08-22 08:04:50.974356,26.0,Ankara,organic
101820,2025-06-16 08:04:50.974356,31.0,Izmir,organic
101821,2025-05-17 08:04:50.974356,42.0,Istanbul,organic
101822,2025-03-21 08:04:50.974356,43.0,Other,organic
101823,2025-07-18 08:04:50.974356,18.0,Istanbul,organic
101824,2025-05-06 08:04:50.974356,65.0,Ankara,organic
101825,2025-08-20 08:04:50.974356,50.0,Izmir,ads
101826,2025-06-17 08:04:50.974356,39.0,Izmir,partner
101827,2025-03-03 08:04:50.974356,64.0,Other,ads
101828,2025-05-28 08:04:50.974356,36.0,Other,organic
101829,2025-06-27 08:04:50.974356,68.0,Istanbul,organic
101830,2025-06-05 08:04:50.974356,40.0,Istanbul,partner
101831,2025-06-27 08:04:50.974356,22.0,Istanbul,partner
101832,2025-05-09 08:04:50.974356,54.0,Izmir,partner
101833,2025-04-23 08:04:50.974356,49.0,Other,ads
101834,2025-08-21 08:04:50.974356,54.0,Istanbul,organic
101835,2025-06-05 08:04:50.974356,66.0,Istanbul,ads
101836,2025-04-18 08:04:50.974356,54.0,Istanbul,organic
101837,2025-04-16 08:04:50.974356,45.0,Other,organic
101838,2025-07-01 08:04:50.974356,59.0,Istanbul,ads
101839,2025-08-06 08:04:50.974356,48.0,Istanbul,organic
101840,2025-03-27 08:04:50.974356,35.0,Ankara,organic
101841,2025-04-23 08:04:50.974356,61.0,Other,organic
101842,2025-08-25 08:04:50.974356,27.0,Izmir,organic
101843,2025-04-23 08:04:50.974356,51.0,Ankara,ads
101844,2025-07-18 08:04:50.974356,61.0,Istanbul,organic
101845,2025-05-14 08:04:50.974356,52.0,Ankara,organic
101846,2025-08-14 08:04:50.974356,50.0,Izmir,organic
101847,2025-08-16 08:04:50.974356,53.0,Other,organic
101848,2025-06-02 08:04:50.974356,37.0,Istanbul,organic
101849,2025-08-16 08:04:50.974356,60.0,Istanbul,ads
101850,2025-04-09 08:04:50.974356,26.0,Istanbul,organic
101851,2025-08-03 08:04:50.974356,23.0,Istanbul,ads
101852,2025-07-14 08:04:50.974356,29.0,Other,partner
101853,2025-04-28 08:04:50.974356,41.0,Istanbul,ads
101854,2025-04-03 08:04:50.974356,40.0,Ankara,organic
101855,2025-07-04 08:04:50.974356,57.0,Istanbul,organic
101856,2025-05-20 08:04:50.974356,35.0,Istanbul,ads
101857,2025-03-08 08:04:50.974356,38.0,Ankara,organic
101858,2025-04-14 08:04:50.974356,18.0,Istanbul,ads
101859,2025-05-01 08:04:50.974356,35.0,Istanbul,ads
101860,2025-07-06 08:04:50.974356,47.0,Izmir,partner
101861,2025-07-27 08:04:50.974356,18.0,Ankara,partner
101862,2025-07-08 08:04:50.974356,29.0,Istanbul,organic
101863,2025-07-15 08:04:50.974356,26.0,Other,organic
101864,2025-06-07 08:04:50.974356,19.0,Ankara,partner
101865,2025-04-04 08:04:50.974356,38.0,Izmir,organic
101866,2025-03-31 08:04:50.974356,25.0,Istanbul,organic
101867,2025-07-22 08:04:50.974356,52.0,Istanbul,ads
101868,2025-05-24 08:04:50.974356,59.0,Istanbul,organic
101869,2025-07-03 08:04:50.974356,41.0,Istanbul,ads
101870,2025-05-15 08:04:50.974356,68.0,Istanbul,ads
101871,2025-06-30 08:04:50.974356,37.0,Other,organic
101872,2025-04-19 08:04:50.974356,40.0,Ankara,partner
101873,2025-03-25 08:04:50.974356,69.0,Istanbul,ads
101874,2025-07-24 08:04:50.974356,27.0,Ankara,ads
101875,2025-05-27 08:04:50.974356,65.0,Istanbul,organic
101876,2025-05-23 08:04:50.974356,19.0,Ankara,organic
101877,2025-04-15 08:04:50.974356,37.0,Ankara,ads
101878,2025-06-13 08:04:50.974356,20.0,Izmir,organic
101879,2025-07-10 08:04:50.974356,51.0,Other,organic
101880,2025-05-26 08:04:50.974356,45.0,Istanbul,ads
101881,2025-03-22 08:04:50.974356,50.0,Ankara,organic
101882,2025-08-04 08:04:50.974356,33.0,Other,organic
101883,2025-04-02 08:04:50.974356,33.0,Izmir,organic
101884,2025-07-22 08:04:50.974356,19.0,Ankara,organic
101885,2025-08-24 08:04:50.974356,32.0,Other,ads
101886,2025-05-12 08:04:50.974356,64.0,Istanbul,organic
101887,2025-04-24 08:04:50.974356,33.0,Other,organic
101888,2025-08-08 08:04:50.974356,58.0,Istanbul,ads
101889,2025-03-29 08:04:50.974356,58.0,Ankara,partner
101890,2025-07-09 08:04:50.974356,33.0,Other,ads
101891,2025-03-04 08:04:50.974356,46.0,Istanbul,organic
101892,2025-03-02 08:04:50.974356,21.0,Ankara,organic
101893,2025-05-24 08:04:50.974356,22.0,Istanbul,ads
101894,2025-05-15 08:04:50.974356,19.0,Other,organic
101895,2025-03-17 08:04:50.974356,43.0,Other,ads
101896,2025-05-03 08:04:50.974356,36.0,Izmir,organic
101897,2025-05-22 08:04:50.974356,42.0,Ankara,organic
101898,2025-06-23 08:04:50.974356,40.0,Other,ads
101899,2025-06-10 08:04:50.974356,32.0,Istanbul,ads
101900,2025-03-19 08:04:50.974356,48.0,Istanbul,ads
101901,2025-03-17 08:04:50.974356,53.0,Izmir,organic
101902,2025-08-22 08:04:50.974356,18.0,Istanbul,organic
101903,2025-07-20 08:04:50.974356,26.0,Istanbul,organic
101904,2025-03-11 08:04:50.974356,50.0,Istanbul,organic
101905,2025-05-05 08:04:50.974356,34.0,Istanbul,organic
101906,2025-04-25 08:04:50.974356,48.0,Other,organic
101907,2025-08-16 08:04:50.974356,32.0,Ankara,organic
101908,2025-04-19 08:04:50.974356,34.0,Izmir,partner
101909,2025-08-10 08:04:50.974356,24.0,Istanbul,ads
101910,2025-07-19 08:04:50.974356,28.0,Istanbul,partner
101911,2025-08-07 08:04:50.974356,45.0,Istanbul,organic
101912,2025-04-07 08:04:50.974356,36.0,Izmir,partner
101913,2025-05-21 08:04:50.974356,54.0,Ankara,organic
101914,2025-08-02 08:04:50.974356,59.0,Other,organic
101915,2025-08-20 08:04:50.974356,41.0,Izmir,ads
101916,2025-05-20 08:04:50.974356,53.0,Ankara,organic
101917,2025-06-02 08:04:50.974356,30.0,Ankara,organic
101918,2025-07-17 08:04:50.974356,35.0,Other,organic
101919,2025-03-09 08:04:50.974356,50.0,Izmir,organic
101920,2025-08-14 08:04:50.974356,34.0,Istanbul,ads
101921,2025-06-11 08:04:50.974356,44.0,Ankara,ads
101922,2025-08-26 08:04:50.974356,25.0,Izmir,ads
101923,2025-05-01 08:04:50.974356,44.0,Izmir,organic
101924,2025-07-22 08:04:50.974356,60.0,Istanbul,ads
101925,2025-06-20 08:04:50.974356,60.0,Other,organic
101926,2025-03-15 08:04:50.974356,51.0,Other,organic
101927,2025-07-18 08:04:50.974356,52.0,Istanbul,partner
101928,2025-06-27 08:04:50.974356,42.0,Other,organic
101929,2025-06-29 08:04:50.974356,43.0,Istanbul,ads
101930,2025-04-25 08:04:50.974356,23.0,Istanbul,organic
101931,2025-05-09 08:04:50.974356,36.0,Istanbul,ads
101932,2025-08-14 08:04:50.974356,37.0,Istanbul,ads
101933,2025-06-05 08:04:50.974356,66.0,Other,organic
101934,2025-04-20 08:04:50.974356,36.0,Istanbul,organic
101935,2025-06-19 08:04:50.974356,42.0,Istanbul,ads
101936,2025-04-05 08:04:50.974356,41.0,Istanbul,organic
101937,2025-04-27 08:04:50.974356,46.0,Istanbul,organic
101938,2025-05-31 08:04:50.974356,53.0,Istanbul,ads
101939,2025-07-31 08:04:50.974356,27.0,Izmir,organic
101940,2025-06-23 08:04:50.974356,41.0,Istanbul,ads
101941,2025-03-18 08:04:50.974356,57.0,Other,organic
101942,2025-08-23 08:04:50.974356,37.0,Other,organic
101943,2025-03-13 08:04:50.974356,29.0,Istanbul,ads
101944,2025-03-17 08:04:50.974356,47.0,Other,organic
101945,2025-07-14 08:04:50.974356,57.0,Istanbul,organic
101946,2025-03-30 08:04:50.974356,20.0,Istanbul,organic
101947,2025-07-12 08:04:50.974356,54.0,Istanbul,organic
101948,2025-07-28 08:04:50.974356,57.0,Istanbul,organic
101949,2025-04-11 08:04:50.974356,37.0,Ankara,organic
101950,2025-08-18 08:04:50.974356,68.0,Izmir,organic
101951,2025-05-02 08:04:50.974356,55.0,Istanbul,organic
101952,2025-08-14 08:04:50.974356,54.0,Izmir,ads
101953,2025-06-09 08:04:50.974356,52.0,Istanbul,ads
101954,2025-05-27 08:04:50.974356,24.0,Izmir,organic
101955,2025-08-18 08:04:50.974356,26.0,Istanbul,ads
101956,2025-06-13 08:04:50.974356,37.0,Istanbul,ads
101957,2025-05-26 08:04:50.974356,28.0,Istanbul,organic
101958,2025-05-15 08:04:50.974356,35.0,Istanbul,ads
101959,2025-08-27 08:04:50.974356,61.0,Ankara,organic
101960,2025-04-17 08:04:50.974356,57.0,Other,ads
101961,2025-08-08 08:04:50.974356,46.0,Istanbul,organic
101962,2025-08-20 08:04:50.974356,59.0,Izmir,organic
101963,2025-03-10 08:04:50.974356,55.0,Izmir,ads
101964,2025-08-27 08:04:50.974356,36.0,Other,organic
101965,2025-07-02 08:04:50.974356,26.0,Istanbul,organic
101966,2025-06-25 08:04:50.974356,40.0,Ankara,organic
101967,2025-05-02 08:04:50.974356,52.0,Other,organic
101968,2025-07-31 08:04:50.974356,36.0,Izmir,ads
101969,2025-04-29 08:04:50.974356,48.0,Istanbul,ads
101970,2025-05-13 08:04:50.974356,21.0,Istanbul,organic
101971,2025-03-16 08:04:50.974356,53.0,Istanbul,organic
101972,2025-03-06 08:04:50.974356,56.0,Ankara,ads
101973,2025-03-16 08:04:50.974356,50.0,Izmir,organic
101974,2025-07-10 08:04:50.974356,67.0,Istanbul,ads
101975,2025-04-30 08:04:50.974356,57.0,Ankara,organic
101976,2025-07-15 08:04:50.974356,62.0,Ankara,organic
101977,2025-07-03 08:04:50.974356,65.0,Ankara,organic
101978,2025-03-25 08:04:50.974356,56.0,Izmir,organic
101979,2025-05-09 08:04:50.974356,48.0,Other,organic
101980,2025-04-16 08:04:50.974356,18.0,Istanbul,organic
101981,2025-05-12 08:04:50.974356,38.0,Other,organic
101982,2025-04-02 08:04:50.974356,43.0,Istanbul,organic
101983,2025-05-06 08:04:50.974356,30.0,Istanbul,organic
101984,2025-06-11 08:04:50.974356,31.0,Istanbul,organic
101985,2025-04-20 08:04:50.974356,67.0,Istanbul,organic
101986,2025-07-22 08:04:50.974356,62.0,Istanbul,organic
101987,2025-08-08 08:04:50.974356,59.0,Istanbul,organic
101988,2025-08-02 08:04:50.974356,35.0,Other,ads
101989,2025-07-30 08:04:50.974356,18.0,Istanbul,ads
101990,2025-08-27 08:04:50.974356,21.0,Izmir,organic
101991,2025-05-01 08:04:50.974356,30.0,Istanbul,organic
101992,2025-07-24 08:04:50.974356,18.0,Other,organic
101993,2025-06-30 08:04:50.974356,18.0,Izmir,ads
101994,2025-06-20 08:04:50.974356,63.0,Istanbul,organic
101995,2025-03-20 08:04:50.974356,50.0,Izmir,organic
101996,2025-03-02 08:04:50.974356,30.0,Ankara,ads
101997,2025-08-16 08:04:50.974356,23.0,Izmir,organic
101998,2025-08-08 08:04:50.974356,40.0,Ankara,organic
101999,2025-07-16 08:04:50.974356,18.0,Ankara,organic
100000,2025-05-17 08:04:50.974356,18.0,Other,ads
100001,2025-03-01 08:04:50.974356,31.0,Istanbul,organic
